,Title,Address,Bedroom,Bathroom,Price,City,State,Zipcode,Latitude ,Longitude 
222,House,"7337 Hooking Rd, McLean, VA 22101",4,3.5,6100,McLean,VA,22101,38.939,-77.1665
223,Townhouse,"11425 Abner Ave, Fairfax, VA 22030",3,4.0,3000,Fairfax,VA,22030,38.8401,-77.3416
224,House,"4510 Andes Ct, Fairfax, VA 22030",4,2.0,3000,Fairfax,VA,22030,38.8401,-77.3416
225,Townhouse,"4259 Upper Park Dr, Fairfax, VA 22030",4,3.5,3600,Fairfax,VA,22030,38.8401,-77.3416
226,Townhouse,"4663 Carisbrooke Ln, Fairfax, VA 22030",3,4.0,3000,Fairfax,VA,22030,38.8401,-77.3416
227,Townhouse,"4636 Battenburg Ln Unit 632, Fairfax, VA 22030",3,2.5,3000,Fairfax,VA,22030,38.8401,-77.3416
228,House,"4724 Spruce Ave, Fairfax, VA 22030",4,3.0,3400,Fairfax,VA,22030,38.8401,-77.3416
229,Townhouse,"11636 Park Green Dr, Fairfax, VA 22030",3,3.5,3000,Fairfax,VA,22030,38.8401,-77.3416
230,Townhouse,"4631 Carisbrooke Ln, Fairfax, VA 22030",3,3.5,3300,Fairfax,VA,22030,38.8401,-77.3416
231,Townhouse,"4749 Thornbury Dr, Fairfax, VA 22030",3,2.5,3400,Fairfax,VA,22030,38.8401,-77.3416
232,Townhouse,"4210 Lower Park Dr, Fairfax, VA 22030",3,3.5,3600,Fairfax,VA,22030,38.8401,-77.3416
233,Townhouse,"7448 Pohick Rd, Lorton, VA 22079",3,2.5,2650,Lorton,VA,22079,38.6794,-77.2063
234,Townhouse,"8271 Shannons Landing Way, Lorton, VA 22079",3,2.5,3300,Lorton,VA,22079,38.6794,-77.2063
235,Townhouse,"9275 Laurel Ridge Crossing Rd, Lorton, VA 22079",3,3.5,3300,Lorton,VA,22079,38.6794,-77.2063
236,Townhouse,"8621 Rocky Gap Ct, Lorton, VA 22079",3,4.0,2700,Lorton,VA,22079,38.6794,-77.2063
237,Townhouse,"7671 Wolford Way, Lorton, VA 22079",3,2.5,2750,Lorton,VA,22079,38.6794,-77.2063
238,Townhouse,"8410 Chaucer House Ct, Lorton, VA 22079",3,3.5,6000,Lorton,VA,22079,38.6794,-77.2063
239,House,"9050 Galvin Ln, Lorton, VA 22079",4,6.0,3950,Lorton,VA,22079,38.6794,-77.2063
240,Townhouse,"8191 Singleleaf Ln, Lorton, VA 22079",4,3.5,3000,Lorton,VA,22079,38.6794,-77.2063
241,House,"5906 Oak Leather Dr, Burke, VA 22015",3,2.5,3145,Burke,VA,22015,38.7871,-77.2815
242,Townhouse,"10629 Lakeside Oak Ct, Burke, VA 22015",3,4.0,3000,Burke,VA,22015,38.7871,-77.2815
243,Townhouse,"9170 Broken Oak Place Unit 66B, Burke, VA 22015",3,2.5,2700,Burke,VA,22015,38.7871,-77.2815
244,House,"5997 Clerkenwell Ct, Burke, VA 22015",3,2.5,2800,Burke,VA,22015,38.7871,-77.2815
245,House,"5913 Freds Oak Rd, Burke, VA 22015",4,3.5,3800,Burke,VA,22015,38.7871,-77.2815
246,House,"9343 Kite St, Burke, VA 22015",3,3.0,3400,Burke,VA,22015,38.7871,-77.2815
247,Townhouse,"5803 Banning Place, Burke, VA 22015",3,4.0,2700,Burke,VA,22015,38.7871,-77.2815
248,Townhouse,"10212 Sassafras Woods Ct, Burke, VA 22015",3,2.5,2700,Burke,VA,22015,38.7871,-77.2815
249,Townhouse,"9354 Mccarthy Woods Ct, Burke, VA 22015",3,2.5,3000,Burke,VA,22015,38.7871,-77.2815
250,House,"6206 Winnepeg Dr, Burke, VA 22015",4,3.0,3700,Burke,VA,22015,38.7871,-77.2815
251,Townhouse,"9509 Cherry Oak Ct, Burke, VA 22015",3,2.5,2800,Burke,VA,22015,38.7871,-77.2815
252,Townhouse,"5707 Waters Edge Landing Ct, Burke, VA 22015",4,3.5,3350,Burke,VA,22015,38.7871,-77.2815
253,Townhouse,"3053 Meeting St, Falls Church, VA 22044",3,3.5,3500,Falls Church,VA,22044,38.8594,-77.1567
254,Townhouse,"3045 Federal Hill Dr, Falls Church, VA 22044",4,3.5,3500,Falls Church,VA,22044,38.8594,-77.1567
255,House,"6324 Waterway Dr, Falls Church, VA 22044",4,3.0,4950,Falls Church,VA,22044,38.8594,-77.1567
256,Townhouse,"1413 Green Run Ln, Reston, VA 20190",3,2.0,2900,Reston,VA,20190,38.9596,-77.3374
257,Townhouse,"1626 Valencia Way, Reston, VA 20190",3,4.0,2950,Reston,VA,20190,38.9596,-77.3374
258,Townhouse,"2077 Hopewood Dr, Falls Church, VA 22043",3,2.5,4250,Falls Church,VA,22043,38.9005,-77.1976
259,House,"7725 Marthas Ln, Falls Church, VA 22043",3,2.0,3350,Falls Church,VA,22043,38.9005,-77.1976
260,House,"2600 Kirklyn St, Falls Church, VA 22043",4,3.0,3400,Falls Church,VA,22043,38.9005,-77.1976
261,Townhouse,"6860 Williamsburg Pond Ct, Falls Church, VA 22043",3,3.5,4300,Falls Church,VA,22043,38.9005,-77.1976
262,House,"7332 Pinecastle Rd, Falls Church, VA 22043",3,2.5,3695,Falls Church,VA,22043,38.9005,-77.1976
263,House,"7425 Paxton Rd, Falls Church, VA 22043",3,2.0,2900,Falls Church,VA,22043,38.9005,-77.1976
264,Townhouse,"7709 Trevino Ln, Falls Church, VA 22043",3,2.0,2300,Falls Church,VA,22043,38.9005,-77.1976
265,House,"7624 Lisle Ave, Falls Church, VA 22043",3,2.0,3300,Falls Church,VA,22043,38.9005,-77.1976
266,House,"5913 Poyntz Place, Alexandria, VA 22310",4,3.0,3800,Alexandria,VA,22310,38.7832,-77.123
267,House,"6609 Berkshire Dr, Alexandria, VA 22310",4,2.0,3300,Alexandria,VA,22310,38.7832,-77.123
268,House,"5925 Brookview Dr, Alexandria, VA 22310",3,2.5,3500,Alexandria,VA,22310,38.7832,-77.123
269,Townhouse,"6644 Elk Park Ct, Alexandria, VA 22310",3,2.5,2825,Alexandria,VA,22310,38.7832,-77.123
270,Townhouse,"6428 Gildar St, Alexandria, VA 22310",3,2.5,3300,Alexandria,VA,22310,38.7832,-77.123
271,House,"5950 Clames Dr, Alexandria, VA 22310",4,2.0,3200,Alexandria,VA,22310,38.7832,-77.123
272,House,"6002 Ridge View Dr, Alexandria, VA 22310",4,2.0,3100,Alexandria,VA,22310,38.7832,-77.123
273,House,"6107 Holly Tree Dr, Alexandria, VA 22310",4,2.5,4000,Alexandria,VA,22310,38.7832,-77.123
274,House,"3817 Fort Hill Dr, Alexandria, VA 22310",4,5.0,6000,Alexandria,VA,22310,38.7832,-77.123
275,Townhouse,"6010 Lands End Ln, Alexandria, VA 22315",3,4.0,3200,Alexandria,VA,22315,38.7569,-77.148
276,House,"7432 Berwick Ct, Alexandria, VA 22315",4,2.5,3350,Alexandria,VA,22315,38.7569,-77.148
277,Townhouse,"6012 Kestner Cir, Alexandria, VA 22315",3,3.5,3000,Alexandria,VA,22315,38.7569,-77.148
278,Townhouse,"7804 Locust Leaf Ln, Alexandria, VA 22315",3,4.0,3400,Alexandria,VA,22315,38.7569,-77.148
279,Townhouse,"6514 Trask Terrace, Alexandria, VA 22315",3,3.5,3695,Alexandria,VA,22315,38.7569,-77.148
280,Townhouse,"7341 Crestleigh Cir, Alexandria, VA 22315",3,4.0,2900,Alexandria,VA,22315,38.7569,-77.148
281,Townhouse,"5340 Harbor Court Dr, Alexandria, VA 22315",3,2.5,2900,Alexandria,VA,22315,38.7569,-77.148
282,House,"6716 Morning Ride Cir, Alexandria, VA 22315",4,3.5,3900,Alexandria,VA,22315,38.7569,-77.148
283,Townhouse,"7488 Digby Green, Alexandria, VA 22315",3,4.0,2850,Alexandria,VA,22315,38.7569,-77.148
284,House,"7718 Stone Wheat Ct, Alexandria, VA 22315",4,2.5,4000,Alexandria,VA,22315,38.7569,-77.148
285,Townhouse,"7425 Duddington Dr, Alexandria, VA 22315",3,3.5,2750,Alexandria,VA,22315,38.7569,-77.148
286,Townhouse,"6582 Morning Meadow Dr, Alexandria, VA 22315",3,4.0,2900,Alexandria,VA,22315,38.7569,-77.148
287,Townhouse,"7064 Elton Way, Alexandria, VA 22315",3,3.5,3200,Alexandria,VA,22315,38.7569,-77.148
288,Townhouse,"1528 Poplar Grove Dr, Reston, VA 20194",3,4.0,3000,Reston,VA,20194,38.9798,-77.3433
289,Townhouse,"1380 Park Garden Ln, Reston, VA 20194",3,3.5,3400,Reston,VA,20194,38.9798,-77.3433
290,Townhouse,"1679 Bayfield Way, Reston, VA 20194",3,2.5,3000,Reston,VA,20194,38.9798,-77.3433
291,Townhouse,"11409 Summer House Ct, Reston, VA 20194",3,2.5,2999,Reston,VA,20194,38.9798,-77.3433
292,House,"8811 Parliament Dr, Springfield, VA 22151",4,2.5,3100,Springfield,VA,22151,38.8029,-77.2108
293,Townhouse,"7022 Braddock Mews Place, Springfield, VA 22151",4,4.0,3200,Springfield,VA,22151,38.8029,-77.2108
294,Townhouse,"1110 Floyd Place, Herndon, VA 20170",3,4.0,2550,Herndon,VA,20170,38.9809,-77.3803
295,Townhouse,"1451 Bluemont Ct, Herndon, VA 20170",3,3.5,3400,Herndon,VA,20170,38.9809,-77.3803
296,House,"12629 Fantasia Dr, Herndon, VA 20170",3,2.0,3200,Herndon,VA,20170,38.9809,-77.3803
297,House,"821 Van Buren St, Herndon, VA 20170",4,4.0,3000,Herndon,VA,20170,38.9809,-77.3803
298,House,"505 Woodshire Ln, Herndon, VA 20170",4,2.5,3599,Herndon,VA,20170,38.9809,-77.3803
299,House,"1335 Butter Churn Dr, Herndon, VA 20170",4,3.5,3500,Herndon,VA,20170,38.9809,-77.3803
300,House,"1160 Sterling Rd, Herndon, VA 20170",3,2.0,3150,Herndon,VA,20170,38.9809,-77.3803
301,House,"13360 Keisler Ct, Herndon, VA 20170",4,2.5,3500,Herndon,VA,20170,38.9809,-77.3803
302,House,"902 Spring Knoll Dr, Herndon, VA 20170",4,3.5,3900,Herndon,VA,20170,38.9809,-77.3803
303,Townhouse,"109 Fortnightly Blvd, Herndon, VA 20170",3,4.0,2850,Herndon,VA,20170,38.9809,-77.3803
304,House,"6208 Tally Ho Ln, Alexandria, VA 22307",3,3.5,4000,Alexandria,VA,22307,38.7721,-77.0575
305,House,"7035 Quander Rd, Alexandria, VA 22307",3,3.0,3695,Alexandria,VA,22307,38.7721,-77.0575
306,House,"1715 Hollinwood Dr, Alexandria, VA 22307",4,3.0,4750,Alexandria,VA,22307,38.7721,-77.0575
307,House,"7611 Holiday Dr, Alexandria, VA 22308",3,3.0,4000,Alexandria,VA,22308,38.7316,-77.0583
308,House,"1118 Collingwood Rd, Alexandria, VA 22308",4,3.0,4650,Alexandria,VA,22308,38.7316,-77.0583
309,House,"8228 Riverside Rd, Alexandria, VA 22308",4,3.0,3750,Alexandria,VA,22308,38.7316,-77.0583
310,House,"7916 Bainbridge Rd, Alexandria, VA 22308",3,2.0,3550,Alexandria,VA,22308,38.7316,-77.0583
311,House,"7870 Southdown Rd, Alexandria, VA 22308",3,2.0,3950,Alexandria,VA,22308,38.7316,-77.0583
312,House,"8313 Riverside Rd, Alexandria, VA 22308",4,2.0,3400,Alexandria,VA,22308,38.7316,-77.0583
313,Townhouse,"7804 Colonial Springs Blvd, Alexandria, VA 22306",3,2.5,2900,Alexandria,VA,22306,38.7568,-77.092
314,House,"2503 Fleming St, Alexandria, VA 22306",3,2.5,3495,Alexandria,VA,22306,38.7568,-77.092
315,Townhouse,"3015 Kings Village Rd, Alexandria, VA 22306",4,2.5,2800,Alexandria,VA,22306,38.7568,-77.092
316,House,"3512 Groveton St, Alexandria, VA 22306",3,2.0,3500,Alexandria,VA,22306,38.7568,-77.092
317,House,"2413 Belle Haven Meadows Ct, Alexandria, VA 22306",4,3.5,4500,Alexandria,VA,22306,38.7568,-77.092
318,Townhouse,"8367 Millwood Dr, Springfield, VA 22152",3,2.5,3400,Springfield,VA,22152,38.7759,-77.2312
319,Townhouse,"9068 Blarney Stone Dr, Springfield, VA 22152",3,3.5,3000,Springfield,VA,22152,38.7759,-77.2312
320,Townhouse,"6830 Wild Rose Ct, Springfield, VA 22152",3,4.0,2975,Springfield,VA,22152,38.7759,-77.2312
321,Townhouse,"7285 Olde Lantern Way, Springfield, VA 22152",3,4.0,3200,Springfield,VA,22152,38.7759,-77.2312
322,Townhouse,"5925 Prince George Dr Unit 328, Springfield, VA 22152",3,2.0,2875,Springfield,VA,22152,38.7759,-77.2312
323,Townhouse,"6028 Selwood Place, Springfield, VA 22152",3,2.5,2800,Springfield,VA,22152,38.7759,-77.2312
324,Townhouse,"6314 Over See Ct, Springfield, VA 22152",3,2.5,2500,Springfield,VA,22152,38.7759,-77.2312
325,Townhouse,"7221 Kousa Ln, Springfield, VA 22152",4,3.5,2750,Springfield,VA,22152,38.7759,-77.2312
326,Townhouse,"7222 Evanston Rd, Springfield, VA 22150",3,2.5,3150,Springfield,VA,22150,38.7719,-77.1857
327,House,"7406 Calamo St, Springfield, VA 22150",4,3.0,4000,Springfield,VA,22150,38.7719,-77.1857
328,Townhouse,"6398 Dakine Cir, Springfield, VA 22150",3,5.0,3100,Springfield,VA,22150,38.7719,-77.1857
329,Townhouse,"6388 Stagg Ct, Springfield, VA 22150",4,3.5,3000,Springfield,VA,22150,38.7719,-77.1857
330,House,"7126 Gormel Dr, Springfield, VA 22150",3,2.5,3400,Springfield,VA,22150,38.7719,-77.1857
331,Townhouse,"3903 Barcroft Mews Ct, Falls Church, VA 22041",3,3.5,3700,Falls Church,VA,22041,38.848,-77.1414
332,House,"3615 Tallwood Terrace, Falls Church, VA 22041",4,3.0,4000,Falls Church,VA,22041,38.848,-77.1414
333,Townhouse,"1708 Anderson Rd, McLean, VA 22102",3,5.0,5200,McLean,VA,22102,38.9509,-77.2303
334,Townhouse,"7737 Legere Ct Unit 36, McLean, VA 22102",3,5.0,4995,McLean,VA,22102,38.9509,-77.2303
335,House,"1601 Colonial Ln, McLean, VA 22102",3,3.5,4300,McLean,VA,22102,38.9509,-77.2303
336,House,"1240 Daleview Dr, McLean, VA 22102",4,3.5,5570,McLean,VA,22102,38.9509,-77.2303
337,House,"1348 Macbeth St, McLean, VA 22102",4,4.0,4900,McLean,VA,22102,38.9509,-77.2303
338,Townhouse,"7340 Eldorado St, McLean, VA 22102",3,3.5,3500,McLean,VA,22102,38.9509,-77.2303
339,House,"963 Saigon Rd, McLean, VA 22102",3,3.0,5300,McLean,VA,22102,38.9509,-77.2303
340,House,"4004 David Ln, Alexandria, VA 22311",4,2.0,3400,Alexandria,VA,22311,38.834,-77.1215
341,Townhouse,"6706 Jenny Leigh Ct, Centreville, VA 20121",3,3.5,2600,Centreville,VA,20121,38.8178,-77.4598
342,Townhouse,"6330 James Harris Way, Centreville, VA 20121",3,2.5,2800,Centreville,VA,20121,38.8178,-77.4598
343,Townhouse,"14005 Betsy Ross Ln, Centreville, VA 20121",3,3.5,2700,Centreville,VA,20121,38.8178,-77.4598
344,House,"14511 Picket Oaks Rd, Centreville, VA 20121",4,3.5,4300,Centreville,VA,20121,38.8178,-77.4598
345,House,"6937 Confederate Ridge Ln, Centreville, VA 20121",4,2.5,3300,Centreville,VA,20121,38.8178,-77.4598
346,Townhouse,"14223 Upperridge Ct, Centreville, VA 20121",3,3.5,2700,Centreville,VA,20121,38.8178,-77.4598
347,Townhouse,"14303 Papilion Way, Centreville, VA 20121",3,2.5,2750,Centreville,VA,20121,38.8178,-77.4598
348,Townhouse,"13918 Baton Rouge Ct, Centreville, VA 20121",3,2.5,2600,Centreville,VA,20121,38.8178,-77.4598
349,Townhouse,"6365 Brampton Ct, Alexandria, VA 22304",3,5.0,3950,Alexandria,VA,22304,38.8126,-77.1163
350,Townhouse,"3138 Borge St, Oakton, VA 22124",3,3.5,3500,Oakton,VA,22124,38.8898,-77.3302
351,Townhouse,"2818 Oakton Manor Ct, Oakton, VA 22124",3,3.0,3200,Oakton,VA,22124,38.8898,-77.3302
352,House,"2784 Welbourne Ct, Oakton, VA 22124",4,3.5,6500,Oakton,VA,22124,38.8898,-77.3302
353,House,"8412 Leaf Rd, Alexandria, VA 22309",3,2.0,3180,Alexandria,VA,22309,38.7213,-77.106
354,House,"9125 Patton Blvd, Alexandria, VA 22309",3,2.0,3595,Alexandria,VA,22309,38.7213,-77.106
355,House,"8528 Engleside St, Alexandria, VA 22309",4,4.5,3330,Alexandria,VA,22309,38.7213,-77.106
356,House,"47773 Rafter Ct, Sterling, VA 20165",4,3.5,1800,Sterling,VA,20165,39.051,-77.3887
357,House,"6104 Bluffdale Ct, Clifton, VA 20124",4,2.5,3750,Clifton,VA,20124,38.7819,-77.3918
358,Townhouse,"44108 Turf Field Square, Chantilly, VA 20152",4,3.5,3400,Chantilly,VA,20152,38.905,-77.5168
359,House,"11200 Chapel Rd, Fairfax Station, VA 22039",4,3.5,4200,Fairfax Station,VA,22039,38.7499,-77.3161
360,Townhouse,"23013 Potomac Hill Square, Sterling, VA 20166",4,4.0,2800,Sterling,VA,20166,38.9732,-77.4581
361,Townhouse,"4313 4th Ct N, Arlington, VA 22203",4,4.5,5200,Arlington,VA,22203,38.8738,-77.1181
362,Townhouse,"402 N Thomas St, Arlington, VA 22203",3,2.5,4250,Arlington,VA,22203,38.8738,-77.1181
363,Townhouse,"625 N Oakland St, Arlington, VA 22203",4,2.0,4600,Arlington,VA,22203,38.8738,-77.1181
364,House,"4767 1st St N, Arlington, VA 22203",3,2.0,3200,Arlington,VA,22203,38.8738,-77.1181
365,Townhouse,"27 N Trenton St, Arlington, VA 22203",4,3.5,5000,Arlington,VA,22203,38.8738,-77.1181
366,House,"2026 S Monroe St, Arlington, VA 22204",4,3.5,3900,Arlington,VA,22204,38.8655,-77.0875
367,Townhouse,"748 S Granada St, Arlington, VA 22204",4,5.0,3720,Arlington,VA,22204,38.8655,-77.0875
368,Townhouse,"4173 S Four Mile Run Dr Unit B, Arlington, VA 22204",3,2.5,3200,Arlington,VA,22204,38.8655,-77.0875
369,Townhouse,"2029 S Glebe Rd, Arlington, VA 22204",3,2.0,3399,Arlington,VA,22204,38.8655,-77.0875
370,House,"2614 2nd St S, Arlington, VA 22204",4,2.0,3800,Arlington,VA,22204,38.8655,-77.0875
371,House,"1301 S Rolfe St, Arlington, VA 22204",4,2.0,5250,Arlington,VA,22204,38.8655,-77.0875
372,House,"4817 14th St S, Arlington, VA 22204",4,3.0,3350,Arlington,VA,22204,38.8655,-77.0875
373,House,"1151 S Edison St, Arlington, VA 22204",3,2.0,5000,Arlington,VA,22204,38.8655,-77.0875
374,House,"5 S Garfield St, Arlington, VA 22204",4,3.5,4900,Arlington,VA,22204,38.8655,-77.0875
375,House,"4145 6th St S, Arlington, VA 22204",4,2.0,4300,Arlington,VA,22204,38.8655,-77.0875
376,House,"1600 13th St S, Arlington, VA 22204",4,3.0,3800,Arlington,VA,22204,38.8655,-77.0875
377,House,"1941 N Vermont St, Arlington, VA 22207",3,2.0,3600,Arlington,VA,22207,38.9066,-77.1233
378,House,"2431 N Nottingham St, Arlington, VA 22207",3,2.5,4200,Arlington,VA,22207,38.9066,-77.1233
379,House,"4110 Cherry Hill Rd, Arlington, VA 22207",4,4.5,7000,Arlington,VA,22207,38.9066,-77.1233
380,House,"2542 N Vermont St, Arlington, VA 22207",4,3.0,5500,Arlington,VA,22207,38.9066,-77.1233
381,House,"3409 N Abingdon St, Arlington, VA 22207",4,4.0,5800,Arlington,VA,22207,38.9066,-77.1233
382,House,"5805 26th St N Unit 1, Arlington, VA 22207",3,2.0,3499,Arlington,VA,22207,38.9066,-77.1233
383,House,"3020 Military Rd, Arlington, VA 22207",3,3.0,4100,Arlington,VA,22207,38.9066,-77.1233
384,House,"3405 N Peary St, Arlington, VA 22207",4,3.0,4500,Arlington,VA,22207,38.9066,-77.1233
385,House,"3420 N Glebe Rd, Arlington, VA 22207",4,3.0,4800,Arlington,VA,22207,38.9066,-77.1233
386,Townhouse,"2312 N Van Buren Ct, Arlington, VA 22205",3,3.5,4500,Arlington,VA,22205,38.884,-77.1401
387,House,"5650 4th St N, Arlington, VA 22205",4,2.0,3200,Arlington,VA,22205,38.884,-77.1401
388,House,"2219 N Nottingham St, Arlington, VA 22205",4,2.0,4100,Arlington,VA,22205,38.884,-77.1401
389,House,"6321 Washington Blvd, Arlington, VA 22205",4,3.5,5200,Arlington,VA,22205,38.884,-77.1401
390,Townhouse,"3112 S Fox St, Arlington, VA 22202",3,2.0,3300,Arlington,VA,22202,38.8567,-77.0467
391,House,"2205 S Grant St, Arlington, VA 22202",3,2.0,4150,Arlington,VA,22202,38.8567,-77.0467
392,Townhouse,"2334 S Rolfe St, Arlington, VA 22202",3,3.5,4200,Arlington,VA,22202,38.8567,-77.0467
393,Townhouse,"606 15th St S Unit 1, Arlington, VA 22202",3,2.5,3295,Arlington,VA,22202,38.8567,-77.0467
394,House,"2400 S Arlington Ridge Rd, Arlington, VA 22202",4,6.0,6500,Arlington,VA,22202,38.8567,-77.0467
395,House,"928 19th St S, Arlington, VA 22202",3,2.0,3300,Arlington,VA,22202,38.8567,-77.0467
396,House,"929 19th St S, Arlington, VA 22202",3,2.0,3300,Arlington,VA,22202,38.8567,-77.0467
397,House,"1101 17th St S, Arlington, VA 22202",3,2.0,1050,Arlington,VA,22202,38.8567,-77.0467
398,Townhouse,"1524 16th Ct N, Arlington, VA 22209",3,3.5,6900,Arlington,VA,22209,38.8946,-77.0754
399,Townhouse,"1421 N Nash St, Arlington, VA 22209",3,6.0,12000,Arlington,VA,22209,38.8946,-77.0754
400,Townhouse,"2404 13th Ct N, Arlington, VA 22201",3,3.5,4995,Arlington,VA,22201,38.8862,-77.0948
401,Townhouse,"2422 14th St N, Arlington, VA 22201",3,3.5,4900,Arlington,VA,22201,38.8862,-77.0948
402,Townhouse,"1149 N Taylor St, Arlington, VA 22201",4,5.0,5000,Arlington,VA,22201,38.8862,-77.0948
403,House,"1611 N Highland St, Arlington, VA 22201",4,4.5,5500,Arlington,VA,22201,38.8862,-77.0948
404,Townhouse,"3316 Kemper Rd, Arlington, VA 22206",3,3.5,4100,Arlington,VA,22206,38.8423,-77.091
405,Townhouse,"2270 S Garfield St Unit 4, Arlington, VA 22206",4,4.5,3650,Arlington,VA,22206,38.8423,-77.091
406,Townhouse,"3080 S Glebe Rd, Arlington, VA 22206",3,3.5,3650,Arlington,VA,22206,38.8423,-77.091
407,Townhouse,"4607 28th Rd S Unit C, Arlington, VA 22206",3,2.0,3200,Arlington,VA,22206,38.8423,-77.091
408,Townhouse,"747 Kentucky Ave SE, Washington, DC 20003",3,2.0,3400,Washington,DC,20003,38.8816,-76.9903
409,Townhouse,"118 17th St SE, Washington, DC 20003",3,3.5,5000,Washington,DC,20003,38.8816,-76.9903
410,Townhouse,"1228 C St SE, Washington, DC 20003",3,2.5,5400,Washington,DC,20003,38.8816,-76.9903
411,Townhouse,"117 15th St SE, Washington, DC 20003",4,2.5,4500,Washington,DC,20003,38.8816,-76.9903
412,Townhouse,"322 Adolf Cluss Ct SE, Washington, DC 20003",3,3.5,12000,Washington,DC,20003,38.8816,-76.9903
413,Townhouse,"220 8th St SE, Washington, DC 20003",3,2.5,6500,Washington,DC,20003,38.8816,-76.9903
414,Townhouse,"1016 G St SE, Washington, DC 20003",4,3.5,8000,Washington,DC,20003,38.8816,-76.9903
415,Townhouse,"524 15th St SE Unit B, Washington, DC 20003",3,2.5,3995,Washington,DC,20003,38.8816,-76.9903
416,Townhouse,"5120 Brooks St NE, Washington, DC 20019",3,2.0,2650,Washington,DC,20019,38.8924,-76.9424
417,House,"1112 51st Place NE, Washington, DC 20019",4,3.0,3300,Washington,DC,20019,38.8924,-76.9424
418,Townhouse,"4236 Grant St NE, Washington, DC 20019",4,2.0,2500,Washington,DC,20019,38.8924,-76.9424
419,Townhouse,"3740 Foote St NE, Washington, DC 20019",3,3.5,2998,Washington,DC,20019,38.8924,-76.9424
420,House,"5109 A St SE, Washington, DC 20019",4,4.0,3200,Washington,DC,20019,38.8924,-76.9424
421,Townhouse,"204 53rd St NE, Washington, DC 20019",3,2.0,2850,Washington,DC,20019,38.8924,-76.9424
422,Townhouse,"804 30th St SE, Washington, DC 20019",4,3.5,5100,Washington,DC,20019,38.8924,-76.9424
423,Townhouse,"661 Anacostia Ave NE, Washington, DC 20019",3,3.5,3000,Washington,DC,20019,38.8924,-76.9424
424,Townhouse,"321 35th St NE, Washington, DC 20019",3,2.0,3500,Washington,DC,20019,38.8924,-76.9424
425,Townhouse,"514 45th St NE, Washington, DC 20019",4,2.0,2900,Washington,DC,20019,38.8924,-76.9424
426,Townhouse,"910 New Hampshire Ave NW, Washington, DC 20037",4,3.0,7500,Washington,DC,20037,38.8984,-77.051
427,Townhouse,"947 25th St NW, Washington, DC 20037",3,2.5,5400,Washington,DC,20037,38.8984,-77.051
428,Townhouse,"900 24th St NW, Washington, DC 20037",4,2.5,5500,Washington,DC,20037,38.8984,-77.051
429,House,"1255 22nd St NW Unit 309, Washington, DC 20037",4,4.0,9750,Washington,DC,20037,38.8984,-77.051
430,House,"3906 24th St NE, Washington, DC 20018",3,2.5,3500,Washington,DC,20018,38.9264,-76.9727
431,Townhouse,"3617 18th St NE, Washington, DC 20018",3,2.5,3200,Washington,DC,20018,38.9264,-76.9727
432,House,"2618 Newton St NE, Washington, DC 20018",3,3.5,3200,Washington,DC,20018,38.9264,-76.9727
433,Townhouse,"2404 Baldwin Crescent NE, Washington, DC 20018",4,3.5,3900,Washington,DC,20018,38.9264,-76.9727
434,Townhouse,"1326 Otis Place NW, Washington, DC 20010",3,2.5,4500,Washington,DC,20010,38.9325,-77.0295
435,Townhouse,"715 Kenyon St NW Unit 6, Washington, DC 20010",3,2.0,3150,Washington,DC,20010,38.9325,-77.0295
436,Townhouse,"1213 Lamont St NW, Washington, DC 20010",4,3.5,6199,Washington,DC,20010,38.9325,-77.0295
437,Townhouse,"1410 Perry Place NW, Washington, DC 20010",3,3.0,4100,Washington,DC,20010,38.9325,-77.0295
438,Townhouse,"760 Princeton Place NW, Washington, DC 20010",3,2.0,3500,Washington,DC,20010,38.9325,-77.0295
439,Townhouse,"3106 18th St NW, Washington, DC 20010",4,4.0,7000,Washington,DC,20010,38.9325,-77.0295
440,Townhouse,"1452 Spring Rd NW, Washington, DC 20010",3,2.5,4500,Washington,DC,20010,38.9325,-77.0295
441,Townhouse,"627 Lamont St NW, Washington, DC 20010",4,3.5,4850,Washington,DC,20010,38.9325,-77.0295
442,Townhouse,"3653 13th St NW, Washington, DC 20010",3,2.0,3400,Washington,DC,20010,38.9325,-77.0295
443,Townhouse,"3106 Mount Pleasant St NW, Washington, DC 20010",4,2.0,4975,Washington,DC,20010,38.9325,-77.0295
444,Townhouse,"1846 Ingleside Terrace NW, Washington, DC 20010",4,2.5,4800,Washington,DC,20010,38.9325,-77.0295
445,House,"1500 Ogden St NW, Washington, DC 20010",3,3.0,3600,Washington,DC,20010,38.9325,-77.0295
446,Townhouse,"3521 Holmead Place NW, Washington, DC 20010",4,2.5,5400,Washington,DC,20010,38.9325,-77.0295
447,Townhouse,"1407 Ridgeview Way NW, Washington, DC 20007",3,4.5,9889,Washington,DC,20007,38.9136,-77.0797
448,House,"3426 Prospect St NW, Washington, DC 20007",3,2.0,7500,Washington,DC,20007,38.9136,-77.0797
449,House,"1417 44th St NW, Washington, DC 20007",3,3.0,5500,Washington,DC,20007,38.9136,-77.0797
450,Townhouse,"2039 Huidekoper Place NW, Washington, DC 20007",3,3.0,5250,Washington,DC,20007,38.9136,-77.0797
451,House,"2711 Wisconsin Ave NW, Washington, DC 20007",3,4.0,4950,Washington,DC,20007,38.9136,-77.0797
